gene_id	gene_name	protein_id	mondo_disease_id	disease_label	mondo_ancestor_id	ancestor_label	experimental_protein_link	linked_protein_ids	linked_protein_names	evidence_strength
ENSG00000122566	HNRNPA2B1	ENSP00000503501	MONDO_0014178	inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 2	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000265388;ENSP00000268661;ENSP00000290378;ENSP00000328169;ENSP00000346839;ENSP00000362680;ENSP00000496044	KRAS;TNPO3;RPL3L;ACTC1;JAG2;FN1;SRC;POLR1C	178;68;145;72;73;45;71;95
ENSG00000122566	HNRNPA2B1	ENSP00000503501	MONDO_0014178	inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 2	MONDO_0002025	psychiatric disorder	False	ENSP00000231948;ENSP00000363313;ENSP00000374455;ENSP00000386759	CRBN;PRPF4;SQSTM1;SETD2	292;91;211;142
ENSG00000122566	HNRNPA2B1	ENSP00000503501	MONDO_0014178	inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 2	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000231948;ENSP00000248437;ENSP00000264263;ENSP00000264932;ENSP00000265388;ENSP00000283131;ENSP00000283195;ENSP00000296755;ENSP00000314407;ENSP00000328169;ENSP00000346437;ENSP00000355013;ENSP00000363313;ENSP00000374455;ENSP00000377148;ENSP00000386759;ENSP00000400184;ENSP00000419665;ENSP00000494750	ACO2;CRBN;TUBA4A;GFM1;SDHA;TNPO3;SMARCA5;RANBP2;MAP1B;CA8;JAG2;ATG7;CTR9;PRPF4;SQSTM1;AP1G1;SETD2;NDUFAF8;SSBP1;ACTB	58;292;51;165;130;68;71;114;93;98;73;66;45;91;211;198;142;94;252
ENSG00000113905	HRG	ENSP00000232003	MONDO_0013143	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000346839;ENSP00000362680	FN1;SRC	138;98
ENSG00000113905	HRG	ENSP00000232003	MONDO_0013143	hereditary thrombophilia due to congenital histidine-rich (poly-L) glycoprotein deficiency	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000233838;ENSP00000245907;ENSP00000300134;ENSP00000329312;ENSP00000361850;ENSP00000362680;ENSP00000416561;ENSP00000494750	NFKB1;GGCX;C3;STAT6;IGLL1;PLAU;SRC;CFB;ACTB	98;91;232;79;107;94;103
ENSG00000127663	KDM4B	ENSP00000371178	MONDO_0023657	intellectual developmental disorder, autosomal dominant 65	MONDO_0002025	psychiatric disorder	False			
ENSG00000127663	KDM4B	ENSP00000371178	MONDO_0023657	intellectual developmental disorder, autosomal dominant 65	MONDO_0005071	nervous system disorder	False			
ENSG00000239474	KLHL41	ENSP00000284669	MONDO_0014326	nemaline myopathy 9	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000290378;ENSP00000341838;ENSP00000351022;ENSP00000380367	ACTC1;TNNI3;TPM1;MYH2	65;78;45;68
ENSG00000239474	KLHL41	ENSP00000284669	MONDO_0014326	nemaline myopathy 9	MONDO_0005071	nervous system disorder	False	ENSP00000374455	SQSTM1	140
ENSG00000091436	MAP3K20	ENSP00000387259	MONDO_0054695	myopathy, centronuclear, 6, with fiber-type disproportion	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000266031;ENSP00000267199;ENSP00000289104;ENSP00000369889	KRAS;HYAL1;VPS33A;MRAS;COL2A1	110;45;128
ENSG00000091436	MAP3K20	ENSP00000340257	MONDO_0054695	myopathy, centronuclear, 6, with fiber-type disproportion	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000266031;ENSP00000267199;ENSP00000289104;ENSP00000369889	KRAS;HYAL1;VPS33A;MRAS;COL2A1	110;45;128
ENSG00000091436	MAP3K20	ENSP00000364361	MONDO_0054695	myopathy, centronuclear, 6, with fiber-type disproportion	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000266031;ENSP00000267199;ENSP00000289104;ENSP00000369889	KRAS;HYAL1;VPS33A;MRAS;COL2A1	110;45;128
ENSG00000091436	MAP3K20	ENSP00000439414	MONDO_0054695	myopathy, centronuclear, 6, with fiber-type disproportion	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000266031;ENSP00000267199;ENSP00000289104;ENSP00000369889	KRAS;HYAL1;VPS33A;MRAS;COL2A1	110;45;128
ENSG00000168958	MFF	ENSP00000346498	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000346498	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000304898	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000304898	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000302037	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000302037	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000386964	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000386964	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000338412	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000338412	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000168958	MFF	ENSP00000304134	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0021147	disorder of development or morphogenesis	False	ENSP00000233627;ENSP00000252102;ENSP00000256078;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000354681;ENSP00000355046;ENSP00000362121;ENSP00000377446;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000478479;ENSP00000494750	NDUFS7;NDUFA2;KRAS;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;NDUFB8;PDHB;NDUFS8;OPA1;MT-ND2;IFT52;SUCLG1;SSBP1;CDK5;NDUFA13;RAB18;ACTB	114;129;102;80;66;115;142;52;132;65;126;53;69;68;155;59;92
ENSG00000168958	MFF	ENSP00000304134	MONDO_0054865	encephalopathy due to mitochondrial and peroxisomal fission defect	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000252102;ENSP00000263774;ENSP00000264263;ENSP00000264932;ENSP00000266544;ENSP00000287295;ENSP00000287936;ENSP00000296755;ENSP00000299166;ENSP00000307241;ENSP00000315774;ENSP00000345008;ENSP00000346437;ENSP00000346874;ENSP00000354681;ENSP00000355013;ENSP00000355046;ENSP00000362014;ENSP00000374455;ENSP00000377446;ENSP00000381844;ENSP00000419665;ENSP00000419782;ENSP00000423673;ENSP00000449079;ENSP00000478479;ENSP00000494750	ACO2;SPTLC2;NDUFS7;NDUFA2;NDUFS3;GFM1;SDHA;NDUFA9;AIFM1;HMGCR;MAP1B;NDUFB8;PDHB;NDUFS8;FBLN5;ATG7;FAR1;OPA1;CTR9;MT-ND2;DNM1;SQSTM1;SUCLG1;ATL3;SSBP1;CDK5;NDUFA13;RDH12;RAB18;ACTB	76;46;114;129;80;66;115;142;68;69;52;132;98;51;47;65;106;126;102;53;57;155;99;59;92
ENSG00000163491	NEK10	ENSP00000295720	MONDO_0032914	ciliary dyskinesia, primary, 44	MONDO_0005087	respiratory system disorder	False	ENSP00000270115;ENSP00000323880	LRRC56;FOXJ1	100;94
ENSG00000163491	NEK10	ENSP00000373281	MONDO_0032914	ciliary dyskinesia, primary, 44	MONDO_0005087	respiratory system disorder	False	ENSP00000270115;ENSP00000323880	LRRC56;FOXJ1	100;94
ENSG00000163491	NEK10	ENSP00000395849	MONDO_0032914	ciliary dyskinesia, primary, 44	MONDO_0005087	respiratory system disorder	False	ENSP00000270115;ENSP00000323880	LRRC56;FOXJ1	100;94
ENSG00000163491	NEK10	ENSP00000343847	MONDO_0032914	ciliary dyskinesia, primary, 44	MONDO_0005087	respiratory system disorder	False	ENSP00000270115;ENSP00000323880	LRRC56;FOXJ1	100;94
ENSG00000147162	OGT	ENSP00000362824	MONDO_0030907	intellectual disability, X-linked 106	MONDO_0002025	psychiatric disorder	False			
ENSG00000147162	OGT	ENSP00000362824	MONDO_0030907	intellectual disability, X-linked 106	MONDO_0005071	nervous system disorder	False	ENSP00000283131	SMARCA5	69
ENSG00000147162	OGT	ENSP00000362805	MONDO_0030907	intellectual disability, X-linked 106	MONDO_0002025	psychiatric disorder	False			
ENSG00000147162	OGT	ENSP00000362805	MONDO_0030907	intellectual disability, X-linked 106	MONDO_0005071	nervous system disorder	False	ENSP00000283131	SMARCA5	69
ENSG00000009709	PAX7	ENSP00000403389	MONDO_0018528	congenital myopathy with myasthenic-like onset	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000264634;ENSP00000290378;ENSP00000328169;ENSP00000362680;ENSP00000363390;ENSP00000380367;ENSP00000386170	KRAS;WNT5A;ACTC1;JAG2;SRC;TRIM63;MYH2;TBX20	71;55;45;183;52;46;86
ENSG00000009709	PAX7	ENSP00000403389	MONDO_0018528	congenital myopathy with myasthenic-like onset	MONDO_0005071	nervous system disorder	False	ENSP00000256103;ENSP00000261726;ENSP00000328169;ENSP00000346437;ENSP00000359567;ENSP00000374455;ENSP00000397026;ENSP00000494750	PMP2;CUX2;JAG2;ATG7;SOX3;SQSTM1;GRIK2;ACTB	80;73;71;49;65;66;60;45
ENSG00000009709	PAX7	ENSP00000364524	MONDO_0018528	congenital myopathy with myasthenic-like onset	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000264634;ENSP00000290378;ENSP00000328169;ENSP00000362680;ENSP00000363390;ENSP00000380367;ENSP00000386170	KRAS;WNT5A;ACTC1;JAG2;SRC;TRIM63;MYH2;TBX20	71;55;45;183;52;46;86
ENSG00000009709	PAX7	ENSP00000364524	MONDO_0018528	congenital myopathy with myasthenic-like onset	MONDO_0005071	nervous system disorder	False	ENSP00000256103;ENSP00000261726;ENSP00000328169;ENSP00000346437;ENSP00000359567;ENSP00000374455;ENSP00000397026;ENSP00000494750	PMP2;CUX2;JAG2;ATG7;SOX3;SQSTM1;GRIK2;ACTB	80;73;71;49;65;66;60;45
ENSG00000009709	PAX7	ENSP00000383502	MONDO_0018528	congenital myopathy with myasthenic-like onset	MONDO_0002081	musculoskeletal system disorder	False	ENSP00000256078;ENSP00000264634;ENSP00000290378;ENSP00000328169;ENSP00000362680;ENSP00000363390;ENSP00000380367;ENSP00000386170	KRAS;WNT5A;ACTC1;JAG2;SRC;TRIM63;MYH2;TBX20	71;55;45;183;52;46;86
ENSG00000009709	PAX7	ENSP00000383502	MONDO_0018528	congenital myopathy with myasthenic-like onset	MONDO_0005071	nervous system disorder	False	ENSP00000256103;ENSP00000261726;ENSP00000328169;ENSP00000346437;ENSP00000359567;ENSP00000374455;ENSP00000397026;ENSP00000494750	PMP2;CUX2;JAG2;ATG7;SOX3;SQSTM1;GRIK2;ACTB	80;73;71;49;65;66;60;45
ENSG00000241878	PISD	ENSP00000371586	MONDO_0030045	Liberfarb syndrome			False			
ENSG00000241878	PISD	ENSP00000391739	MONDO_0030045	Liberfarb syndrome			False			
ENSG00000241878	PISD	ENSP00000266095	MONDO_0030045	Liberfarb syndrome			False			
ENSG00000116711	PLA2G4A	ENSP00000356436	MONDO_0018794	cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder	MONDO_0004335	digestive system disorder	False			
ENSG00000116711	PLA2G4A	ENSP00000356436	MONDO_0018794	cytosolic phospholipase-A2 alpha deficiency associated bleeding disorder	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000249071;ENSP00000361850;ENSP00000362680;ENSP00000366307;ENSP00000494609	NFKB1;RAC2;PLAU;SRC;THBD;ABCC4	71;49;53;89;87;48
ENSG00000122861	PLAU	ENSP00000388474	MONDO_0011136	Quebec platelet disorder	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000245907;ENSP00000249071;ENSP00000295897;ENSP00000329312;ENSP00000356436;ENSP00000362680;ENSP00000366307;ENSP00000494125;ENSP00000494750	NFKB1;HRG;C3;RAC2;ALB;IGLL1;PLA2G4A;SRC;THBD;TPM4;ACTB	94;127;64;52;177;53;96;61;97
ENSG00000122861	PLAU	ENSP00000361850	MONDO_0011136	Quebec platelet disorder	MONDO_0005570	hematologic disorder	False	ENSP00000226574;ENSP00000232003;ENSP00000245907;ENSP00000249071;ENSP00000295897;ENSP00000329312;ENSP00000356436;ENSP00000362680;ENSP00000366307;ENSP00000494125;ENSP00000494750	NFKB1;HRG;C3;RAC2;ALB;IGLL1;PLA2G4A;SRC;THBD;TPM4;ACTB	94;127;64;52;177;53;96;61;97
ENSG00000132429	POPDC3	ENSP00000254765	MONDO_0015152	autosomal recessive limb-girdle muscular dystrophy	MONDO_0002081	musculoskeletal system disorder	False			
ENSG00000132429	POPDC3	ENSP00000254765	MONDO_0015152	autosomal recessive limb-girdle muscular dystrophy	MONDO_0005071	nervous system disorder	False			
ENSG00000163644	PPM1K	ENSP00000477341	MONDO_0014057	maple syrup urine disease, mild variant			False			
ENSG00000146733	PSPH	ENSP00000401639	MONDO_0018162	neurometabolic disorder due to serine deficiency			False			
ENSG00000146733	PSPH	ENSP00000275605	MONDO_0018162	neurometabolic disorder due to serine deficiency			False			
ENSG00000146733	PSPH	ENSP00000378854	MONDO_0018162	neurometabolic disorder due to serine deficiency			False			
ENSG00000139988	RDH12	ENSP00000449079	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0002022	disorder of orbital region	False	ENSP00000378058	EFEMP1	102
ENSG00000139988	RDH12	ENSP00000449079	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0002025	psychiatric disorder	False	ENSP00000280772;ENSP00000354623;ENSP00000356233;ENSP00000359297;ENSP00000378058;ENSP00000466561	ANK3;WHRN;KDM5B;NSDHL;EFEMP1;CEACAM16	99;47;91;62;102
ENSG00000139988	RDH12	ENSP00000449079	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0024458	disorder of visual system	False	ENSP00000216254;ENSP00000378058;ENSP00000419665	ACO2;EFEMP1;SSBP1	47;102;66
ENSG00000139988	RDH12	ENSP00000449079	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000256707;ENSP00000263702;ENSP00000263774;ENSP00000280346;ENSP00000280772;ENSP00000283195;ENSP00000287936;ENSP00000302037;ENSP00000315774;ENSP00000354623;ENSP00000355046;ENSP00000356233;ENSP00000359297;ENSP00000377446;ENSP00000378058;ENSP00000419665;ENSP00000466561	ACO2;SPTLC2;NDUFS7;KIDINS220;MECR;NDUFS3;DLAT;ANK3;RANBP2;HMGCR;MFF;NDUFS8;WHRN;MT-ND2;KDM5B;NSDHL;SUCLG1;EFEMP1;SSBP1;CEACAM16	47;58;166;99;64;235;42;133;45;257;226;91;62;68;102;66
ENSG00000139988	RDH12	ENSP00000267502	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0002022	disorder of orbital region	False	ENSP00000378058	EFEMP1	102
ENSG00000139988	RDH12	ENSP00000267502	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0002025	psychiatric disorder	False	ENSP00000280772;ENSP00000354623;ENSP00000356233;ENSP00000359297;ENSP00000378058;ENSP00000466561	ANK3;WHRN;KDM5B;NSDHL;EFEMP1;CEACAM16	99;47;91;62;102
ENSG00000139988	RDH12	ENSP00000267502	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0024458	disorder of visual system	False	ENSP00000216254;ENSP00000378058;ENSP00000419665	ACO2;EFEMP1;SSBP1	47;102;66
ENSG00000139988	RDH12	ENSP00000267502	MONDO_0800100	RDH12-related dominant retinopathy	MONDO_0005071	nervous system disorder	False	ENSP00000216254;ENSP00000216484;ENSP00000233627;ENSP00000256707;ENSP00000263702;ENSP00000263774;ENSP00000280346;ENSP00000280772;ENSP00000283195;ENSP00000287936;ENSP00000302037;ENSP00000315774;ENSP00000354623;ENSP00000355046;ENSP00000356233;ENSP00000359297;ENSP00000377446;ENSP00000378058;ENSP00000419665;ENSP00000466561	ACO2;SPTLC2;NDUFS7;KIDINS220;MECR;NDUFS3;DLAT;ANK3;RANBP2;HMGCR;MFF;NDUFS8;WHRN;MT-ND2;KDM5B;NSDHL;SUCLG1;EFEMP1;SSBP1;CEACAM16	47;58;166;99;64;235;42;133;45;257;226;91;62;68;102;66
ENSG00000111913	RIPOR2	ENSP00000259698	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000259698	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000259698	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000354623;ENSP00000373648;ENSP00000466561	WHRN;KCNQ3;CEACAM16	45;128;46
ENSG00000111913	RIPOR2	ENSP00000367262	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000367262	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000367262	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000354623;ENSP00000373648;ENSP00000466561	WHRN;KCNQ3;CEACAM16	45;128;46
ENSG00000111913	RIPOR2	ENSP00000495245	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000495245	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002409	auditory system disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
ENSG00000111913	RIPOR2	ENSP00000495245	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0005071	nervous system disorder	False	ENSP00000354623;ENSP00000373648;ENSP00000466561	WHRN;KCNQ3;CEACAM16	45;128;46
ENSG00000111913	RIPOR2	ENSP00000495914	MONDO_0019497	nonsyndromic genetic hearing loss	MONDO_0002025	psychiatric disorder	False	ENSP00000354623;ENSP00000466561	WHRN;CEACAM16	45;46
